sno,time,tv_count,tp_count,target_circle
764,00:00:38.717,6,0,vehicle
765,00:00:38.737,6,0,vehicle
766,0000:38.777,6,0,vehicle
767,00:00:38.777,6,0,vehicle
768,00:00:38.837,6,0,vehicle
770,00:00:38.957,6,0,vehicle
772,00:00:39.637,6,0,vehicle
773,00:00:39.657,6,0,vehicle
777,00:00:39.757,6,1,on/off road
779,00:00:39.797,6,1,on/off road
780,00:00:39.857,6,1,on/off road
781,00:00:39.877,7,0,vehicle
782,00:00:39.897,7,0,vehicle
784,00:00:39.957,7,1,vehicle
785,00:00:39.977,7,1,vehicle
786,00:00:39.997,7,1,vehicle
789,00:00:40.057,5,1,vehicle
790,00:00:40.097,5,1,vehicle
794,00:00:40.137,6,0,vehicle
795,00:00:40.177,6,0,vehicle
796,00:00:40.197,6,0,vehicle
799,00:00:40.237,8,0,vehicle
800,00:00:40.257,8,0,vehicle
801,00:00:40.277,8,0,vehicle
802,00:00:40.317,8,0,vehicle
804,00:00:40.356,8,0,vehicle
805,00:00:40.376,8,0,vehicle
806,00:00:40.396,8,0,vehicle
809,00:00:40.416,6,0,vehicle
810,00:00:40.756,6,0,vehicle
813,00:00:40.796,4,0,vehicle
814,00:00:40.856,4,0,vehicle
817,00:00:40.896,5,0,on/off road
818,00:00:40.916,5,0,on/off road
820,00:00:40.956,5,0,on/off road
824,00:00:40.976,6,0,on/off road
825,00:00:41.056,6,0,on/off road
829,00:00:41.076,7,0,vehicle
830,00:00:41.136,7,0,vehicle
832,00:00:41.156,7,0,vehicle
835,00:00:41.256,7,0,on/off road
836,00:00:41.276,7,0,on/off road
838,00:00:41.296,7,0,on/off road
839,00:00:41.316,7,0,on/off road
840,00:00:41.356,7,0,on/off road
842,00:00:41.376,7,0,on/off road
845,00:00:42.175,5,0,on/off road
846,00:00:42.195,5,0,on/off road
848,00:00:42.235,5,0,on/off road
849,00:00:42.255,5,0,on/off road
850,00:00:42.295,5,0,on/off road
852,00:00:42.315,3,0,on/off road
855,00:00:42.395,4,0,vehicle
856,00:00:42.415,4,0,vehicle
859,00:00:42.495,4,0,on/off road
861,00:00:42.595,3,0,on/off road
863,00:00:42.655,5,0,on/off road
864,00:00:42.675,5,0,on/off road
865,00:00:42.695,5,0,on/off road
866,00:00:42.735,5,0,on/off road
868,00:00:42.835,5,0,on/off road
869,00:00:42.855,5,0,on/off road
870,00:00:42.875,5,0,on/off road
871,00:00:42.915,5,0,on/off road
874,00:00:43.075,5,0,on/off road
875,00:00:43.415,4,0,vehicle
876,00:00:43.455,4,0,vehicle
880,00:00:43.515,3,1,on/off road
881,00:00:43.555,3,1,on/off road
883,00:00:43.595,4,0,vehicle
886,00:00:44.294,3,1,vehicle
887,00:00:44.534,3,1,vehicle
888,00:00:44.554,3,1,vehicle
890,00:00:44.634,3,1,vehicle
892,00:00:44.674,3,1,vehicle
895,00:00:44.734,4,1,vehicle
896,00:00:44.774,3,1,vehicle
897,00:00:44.894,3,1,vehicle
898,00:00:44.954,3,1,on/off road
901,00:00:45.074,3,1,on/off road
904,00:00:45.114,4,0,on/off road
905,00:00:45.154,4,0,on/off road
907,00:00:45.234,4,0,on/off road
909,00:00:45.354,3,0,on/off road
911,00:00:45.414,3,0,on/off road
915,00:00:45.493,2,0,on/off road
916,00:00:45.513,2,0,on/off road
919,00:00:45.573,4,0,vehicle
922,00:00:45.633,3,0,vehicle
923,00:00:45.653,3,0,vehicle
924,00:00:45.693,3,0,vehicle
925,00:00:45.733,3,0,vehicle
928,00:00:45.813,3,0,on/off road
929,00:00:45.833,3,0,on/off road
931,00:00:45.893,2,0,on/off road
933,00:00:45.933,2,0,on/off road
935,00:00:45.993,4,0,on/off road
936,00:00:46.013,4,0,on/off road
937,00:00:46.033,4,0,on/off road
940,00:00:46.073,4,0,on/off road
941,00:00:46.093,4,0,on/off road
944,00:00:46.133,3,0,on/off road
948,00:00:46.233,4,0,on/off road
951,00:00:46.253,5,0,on/off road
952,00:00:46.293,5,0,on/off road
954,00:00:46.353,5,0,on/off road
957,00:00:46.413,3,0,on/off road
958,00:00:46.433,3,0,on/off road
959,00:00:46.453,3,0,on/off road
961,00:00:46.473,3,0,on/off road
962,00:00:46.533,3,0,on/off road
963,00:00:46.573,3,0,on/off road
965,00:00:46.593,3,0,on/off road
968,00:00:46.693,6,0,on/off road
969,00:00:46.713,5,0,on/off road
971,00:00:46.733,5,0,on/off road
974,00:00:46.813,7,0,on/off road
975,00:00:46.833,7,0,on/off road
978,00:00:46.873,8,0,on/off road
979,00:00:46.933,8,0,on/off road
982,00:00:46.953,7,0,on/off road
984,00:00:46.973,7,0,on/off road
985,00:00:47.033,8,0,on/off road
988,00:00:47.073,7,0,on/off road
989,00:00:47.093,7,0,on/off road
990,00:00:47.113,7,0,on/off road
991,00:00:47.133,7,0,on/off road
995,00:00:47.212,7,0,on/off road
996,00:00:47.232,7,0,on/off road
998,00:00:47.272,6,0,on/off road
999,00:00:47.292,6,0,on/off road
1000,00:00:47.332,6,0,on/off road
1004,00:00:47.372,7,0,on/off road
1005,00:00:47.392,7,0,on/off road
1006,00:00:47.412,6,0,on/off road
1007,00:00:47.432,6,0,on/off road
1009,00:00:47.492,6,0,on/off road
1010,00:00:47.532,6,0,on/off road
1012,00:00:47.552,6,0,on/off road
1014,00:00:47.632,6,0,on/off road
1016,00:00:47.652,6,0,on/off road
1017,00:00:47.712,6,0,on/off road
1019,00:00:47.732,6,0,on/off road
1022,00:00:47.812,6,0,on/off road
1023,00:00:47.832,6,0,on/off road
1026,00:00:47.852,5,0,on/off road
1027,00:00:47.912,5,0,on/off road
1028,00:00:47.932,5,0,on/off road
1031,00:00:48.152,4,0,on/off road
1032,00:00:48.232,4,0,on/off road
1035,00:00:48.452,5,0,on/off road
1036,00:00:48.492,5,0,on/off road
1037,00:00:48.532,5,0,on/off road
1039,00:00:48.592,5,0,on/off road
1041,00:00:48.632,4,0,on/off road
1042,00:00:48.692,4,0,on/off road
1043,00:00:48.712,4,0,on/off road
1052,00:00:48.892,1,0,on/off road
1053,00:00:48.912,1,0,on/off road
1054,00:00:48.931,1,0,on/off road
1065,00:00:49.631,2,0,vehicle
1066,00:00:49.671,2,0,vehicle
1067,00:00:49.711,2,0,vehicle
1069,0000:49.751,2,0,vehicle
1070,00:00:49.791,2,1,vehicle
1072,00:00:49.871,2,0,vehicle
1076,00:00:49.951,2,0,vehicle
1078,00:00:49.971,2,0,vehicle
1080,00:00:50.031,2,0,vehicle
1081,00:00:50.091,2,0,___
1082,00:00:50.131,2,0,___
1085,00:00:50.391,2,0,on/off road
1086,00:00:50.431,2,0,on/off road
1087,00:00:50.491,2,0,on/off road
1090,00:00:50.531,1,1,on/off road
1093,00:00:50.591,1,1,on/off road
1094,00:00:50.611,1,1,on/off road
1096,00:00:50.650,1,1,on/off road
1097,00:00:50.670,1,1,on/off road
1098,00:00:50.690,1,1,on/off road
1102,00:00:50.750,2,1,vehicle
1103,00:00:50.770,2,1,vehicle
1104,00:00:50.790,2,1,vehicle
1106,00:00:50.830,2,0,vehicle
1107,00:00:50.870,2,0,vehicle
1108,00:00:50.910,1,0,on/off road
1110,00:00:50.930,2,0,vehicle
1111,00:00:50.970,2,0,vehicle
1112,00:00:51.010,2,0,vehicle
1114,00:00:51.050,2,0,vehicle
1115,00:00:52.969,2,0,vehicle
1116,00:00:52.989,2,0,vehicle
1117,00:00:53.009,2,0,vehicle
1120,00:00:53.069,4,1,vehicle
1122,00:00:53.109,4,1,vehicle
1125,00:00:53.149,3,1,on/off road
1126,00:00:53.169,3,1,on/off road
1127,00:00:53.189,3,1,on/off road
1128,00:00:53.209,3,1,on/off road
1130,00:00:53.249,5,1,vehicle
1131,00:00:53.289,5,1,vehicle
1132,00:00:53.309,5,1,vehicle
1135,00:00:53.369,5,1,on/off road
1136,00:00:53.409,5,1,on/off road
1139,00:00:53.469,6,1,vehicle
1141,00:00:53.509,6,1,vehicle
1143,00:00:53.549,5,1,vehicle
1144,00:00:53.609,5,1,vehicle
1148,00:00:53.669,5,1,on/off road
1150,00:00:53.709,5,1,on/off road
1152,00:00:53.729,6,1,on/off road
1154,00:00:53.749,5,2,on/off road
1155,00:00:53.789,5,2,on/off road
1157,00:00:53.809,5,1,on/off road
1158,00:00:53.829,5,1,on/off road
1159,00:00:53.869,5,1,on/off road
1160,00:00:53.909,5,1,on/off road
1163,00:00:53.929,2,1,on/off road
1164,00:00:53.969,2,1,on/off road
1166,00:00:54.009,2,1,on/off road
1168,00:00:54.048,2,1,on/off road
1169,00:00:54.068,2,1,on/off road
1170,00:00:54.108,2,1,on/off road
1173,00:00:54.168,2,1,on/off road
1174,00:00:54.208,2,1,on/off road
1178,00:00:54.268,1,1,on/off road
1179,00:00:54.308,1,1,on/off road
1181,00:00:54.328,1,1,on/off road
1183,00:00:54.388,1,1,on/off road
1184,00:00:54.408,1,1,on/off road
1185,00:00:54.428,1,1,on/off road
1188,00:00:54.468,0,1,on/off road
1190,00:00:54.508,1,1,on/off road
1191,00:00:54.528,1,1,on/off road
1194,00:00:54.648,1,1,on/off road
1195,00:00:54.688,1,1,on/off road
1196,00:00:54.728,1,1,on/off road
1198,00:00:54.848,0,2,on/off road
1199,00:00:54.868,0,2,on/off road
1201,00:00:54.888,0,2,on/off road
1203,00:00:54.928,0,1,on/off road
1204,00:00:54.968,0,1,on/off road
1206,00:00:54.988,0,1,on/off road
1207,00:00:55.008,0,1,on/off road
1208,00:00:55.048,0,1,on/off road
1210,00:00:55.088,0,1,on/off road
1212,00:00:55.108,3,1,on/off road
1213,00:00:55.148,3,1,on/off road
1214,00:00:55.188,3,1,on/off road
1217,00:00:55.248,4,1,on/off road
1218,00:00:55.268,4,1,on/off road
1219,00:00:55.288,4,1,on/off road
1221,00:00:55.328,3,1,on/off road
1223,00:00:55.368,3,1,on/off road
1224,00:00:55.388,3,1,on/off road
1226,00:00:55.448,2,1,on/off road
1227,00:00:55.468,2,1,on/off road
1228,00:00:55.488,2,1,on/off road
1232,00:00:55.528,3,1,on/off road
1233,00:00:55.548,3,1,on/off road
1235,00:00:55.568,4,1,on/off road
1236,00:00:55.608,4,1,on/off road
1238,00:00:55.648,4,1,on/off road
1239,00:00:55.668,4,1,on/off road
1240,00:00:55.688,1,0,on/off road
1243,00:00:55.728,2,0,on/off road
1244,00:00:55.748,2,0,on/off road
1246,00:00:55.787,2,0,on/off road
1248,00:00:55.827,3,0,on/off road
1249,00:00:55.867,3,0,on/off road
1250,00:00:55.887,3,0,on/off road
1253,00:00:55.907,3,0,on/off road
1254,00:00:56.047,3,0,on/off road
1255,00:00:56.087,3,0,on/off road
1257,00:00:56.107,5,1,on/off road
1258,00:00:56.127,5,1,on/off road
1260,00:00:56.167,5,1,on/off road
1261,00:00:56.187,5,1,on/off road
1264,00:00:56.347,4,0,on/off road
1265,00:00:56.527,4,0,on/off road
1269,00:00:56.607,3,0,on/off road
1270,00:00:56.627,3,0,on/off road
1272,00:00:56.667,4,1,on/off road
1273,0000:56.767,4,1,on/off road
1274,0000:56.787,4,1,on/off road
1277,00:00:56.847,5,0,on/off road
1278,00:00:56.867,5,0,on/off road
1280,00:00:56.887,5,0,on/off road
1282,00:00:56.927,4,0,vehicle
1284,00:00:56.967,4,0,vehicle
1285,00:00:56.987,4,0,vehicle
1288,00:00:57.047,5,0,on/off road
1289,00:00:57.367,5,0,on/off road
1293,00:00:57.407,5,0,on/off road
1295,00:00:57.447,5,0,on/off road
1297,00:00:57.466,4,1,vehicle
1299,00:00:57.486,5,1,on/off road
1300,00:00:57.526,4,1,on/off road
1301,00:00:57.546,5,1,on/off road
1302,00:00:57.566,4,1,on/off road
1305,00:00:57.626,5,2,on/off road
1306,00:00:57.666,5,2,on/off road
1308,00:00:57.686,5,2,on/off road
1310,00:00:57.726,4,2,vehicle
1311,00:00:57.986,4,2,vehicle
1313,00:00:58.026,4,2,vehicle
1314,00:00:58.086,4,2,vehicle
1315,00:00:58.106,4,2,vehicle
1316,00:00:58.186,4,2,vehicle
1319,00:00:58.286,3,0,on/off road
1320,00:00:58.386,3,0,on/off road
1321,00:00:58.746,3,0,on/off road
1323,0000:58.766,3,0,on/off road
1325,00:00:58.966,4,0,on/off road
1327,00:00:59.026,4,0,on/off road
1329,00:00:59.046,5,0,vehicle
1330,00:00:59.086,5,0,on/off road
1334,00:00:59.166,5,0,vehicle
1335,00:00:59.186,5,0,vehicle
1337,00:00:59.465,5,0,vehicle
1338,00:00:59.585,5,0,vehicle
1342,00:00:59.605,3,0,on/off road
1343,00:00:59.705,3,0,on/off road
1344,00:00:59.725,3,0,on/off road
1345,00:00:59.745,3,0,on/off road
1347,00:00:59.785,2,0,on/off road
1348,00:00:59.805,2,0,on/off road
1349,00:00:59.825,2,0,on/off road
1350,00:00:59.845,2,0,on/off road
1354,00:00:59.905,3,0,on/off road
1355,00:00:59.945,3,0,on/off road
1358,00:00:59.985,2,0,on/off road
1359,00:01:00.005,2,0,on/off road
1361,00:01:00.045,2,0,on/off road
1364,00:01:00.065,2,0,on/off road
1365,00:01:00.105,2,0,on/off road
1366,00:01:00.145,2,0,on/off road
1369,00:01:00.205,3,0,on/off road
1370,00:01:00.225,3,0,on/off road
1371,00:01:00.245,3,0,on/off road
1373,00:01:00.285,2,0,on/off road
1374,00:01:00.325,2,0,on/off road
1375,00:01:00.345,2,0,on/off road
1377,00:01:00.405,3,0,on/off road
1378,00:01:00.425,3,0,on/off road
1380,00:01:00.445,3,0,on/off road
1382,00:01:00.505,4,0,on/off road
1384,00:01:00.605,4,0,on/off road
1387,00:01:00.625,2,0,on/off road
1388,00:01:00.685,2,0,on/off road
1390,00:01:00.765,2,0,on/off road
1391,00:01:00.785,2,0,on/off road
1393,00:01:00.825,3,0,on/off road
1394,00:01:00.845,3,0,on/off road
1395,00:01:00.885,3,0,on/off road
1398,00:01:00.924,2,1,on/off road
1400,00:01:00.984,2,1,on/off road
1403,00:01:01.024,2,1,on/off road
1405,00:01:01.084,3,0,on/off road
1407,00:01:01.144,1,0,on/off road
1409,00:01:01.184,1,1,on/off road
1411,00:01:01.204,1,1,on/off road
1412,00:01:01.244,1,1,on/off road
1413,00:01:01.284,1,1,on/off road
1415,00:01:01.344,3,0,on/off road
1416,00:01:01.364,3,0,on/off road
1418,00:01:01.384,3,0,on/off road
1419,00:01:01.404,3,1,on/off road
1420,00:01:01.424,3,1,on/off road
1421,00:01:01.444,3,1,on/off road
1422,00:01:01.464,3,1,on/off road
1423,00:01:01.484,3,1,on/off road
1426,00:01:01.524,3,1,on/off road
1427,00:01:01.544,3,1,on/off road
1428,00:01:01.564,3,1,on/off road
1429,00:01:01.584,3,1,on/off road
1431,00:01:01.604,2,0,on/off road
1432,00:01:01.624,2,0,on/off road
1434,00:01:01.724,2,0,on/off road
1436,00:01:01.804,5,1,on/off road
1438,00:01:01.844,5,1,on/off road
1441,00:01:01.884,5,1,on/off road
1442,00:01:01.924,5,1,on/off road
1443,00:01:01.944,5,1,on/off road
1445,00:01:01.984,2,0,on/off road
1446,00:01:02.004,2,0,on/off road
1447,00:01:02.024,2,0,on/off road
1448,00:01:02.044,2,0,on/off road
1451,00:01:02.104,2,1,on/off road
1452,00:01:02.144,2,1,on/off road
1455,00:01:02.184,2,0,on/off road
1457,00:01:02.224,2,0,on/off road
1458,00:01:02.264,2,0,on/off road
1461,00:01:02.284,4,0,on/off road
1462,00:01:02.324,4,0,on/off road
1463,00:01:02.344,4,0,on/off road
1465,00:01:02.364,4,0,on/off road
1467,00:01:02.404,4,0,on/off road
1469,00:01:02.444,4,0,on/off road
1471,00:01:02.464,4,0,on/off road
1474,00:01:02.524,4,0,on/off road
1475,00:01:02.564,4,0,on/off road
1478,00:01:02.584,6,0,on/off road
1479,00:01:03.023,6,0,on/off road
1481,00:01:03.143,6,0,on/off road
1484,00:01:03.203,3,0,on/off road
1486,00:01:03.243,3,0,on/off road
1488,00:01:03.283,4,0,vehicle
1489,00:01:03.303,4,0,vehicle
1490,00:01:03.323,4,0,vehicle
1491,00:01:03.343,4,0,vehicle
1493,00:01:03.383,5,0,on/off road
1495,00:01:03.423,5,0,on/off road
1496,00:01:03.443,5,0,on/off road
1498,00:01:03.463,3,0,on/off road
1499,00:01:03.503,4,0,on/off road
1500,00:01:03.523,3,0,on/off road
1502,00:01:03.543,3,0,on/off road
1503,00:01:03.563,4,0,on/off road
1504,00:01:03.583,4,0,on/off road
1506,00:01:03.603,3,1,on/off road
1507,00:01:03.643,3,1,on/off road
1510,00:01:03.723,4,0,on/off road
1511,00:01:03.743,4,0,on/off road
1514,00:01:03.783,4,0,on/off road
1515,00:01:03.803,4,0,on/off road
1516,00:01:03.823,4,0,on/off road
1518,00:01:03.843,4,0,on/off road
1521,00:01:03.863,4,0,on/off road
1522,00:01:03.923,4,0,on/off road
1523,00:01:03.943,4,0,on/off road
1524,00:01:03.983,4,0,on/off road
1527,00:01:04.043,6,0,on/off road
1528,00:01:04.063,6,0,on/off road
1529,00:01:04.083,6,0,on/off road
1531,00:01:04.103,5,0,vehicle
1532,00:01:04.143,5,0,vehicle
1534,00:01:04.183,5,0,vehicle
1537,00:01:04.223,7,0,vehicle
1538,00:01:04.243,7,0,vehicle
1539,00:01:04.263,7,0,vehicle
1540,00:01:04.283,7,0,vehicle
1543,00:01:04.303,6,0,vehicle
1544,00:01:04.382,6,0,vehicle
1547,00:01:04.422,7,0,vehicle
1548,00:01:04.462,7,0,vehicle
1550,00:01:04.482,7,0,vehicle
1551,00:01:04.502,7,0,vehicle
1552,00:01:04.542,7,0,vehicle
1553,00:01:04.582,7,0,vehicle
1556,00:01:04.622,7,0,vehicle
1557,00:01:04.722,7,0,vehicle
1558,00:01:04.742,7,0,vehicle
1560,00:01:04.782,5,0,vehicle
1561,00:01:04.862,5,0,vehicle
1565,00:01:04.922,4,0,on/off road
1566,00:01:04.962,4,0,on/off road
1569,00:01:05.022,3,0,on/off road
1571,00:01:05.142,3,0,on/off road
1572,00:01:05.182,3,0,on/off road
1575,00:01:05.222,5,0,on/off road
1576,00:01:05.382,5,0,on/off road
1578,00:01:05.402,5,0,on/off road
1580,00:01:05.562,5,0,on/off road
1584,00:01:05.622,5,0,___
1586,00:01:05.662,5,0,___
1589,00:01:05.702,3,0,vehicle
1590,00:01:05.722,3,0,vehicle
1592,00:01:05.762,3,0,vehicle
1595,00:01:05.782,5,0,vehicle
1596,00:01:05.822,5,0,vehicle
1597,00:01:05.862,5,0,vehicle
1599,00:01:05.922,4,0,vehicle
1600,00:01:05.942,5,0,vehicle
1602,00:01:05.962,5,0,vehicle
1605,00:01:06.022,5,0,vehicle
1606,00:01:06.061,5,0,vehicle
1607,00:01:06.081,5,0,vehicle
1608,00:01:06.101,4,0,on/off road
1609,00:01:06.121,4,0,on/off road
1610,00:01:06.141,4,0,on/off road
1611,00:01:06.281,4,0,on/off road
1612,00:01:06.301,4,0,on/off road
1615,00:01:06.361,2,0,on/off road
1616,00:01:06.581,2,0,on/off road
1617,00:01:06.601,2,0,on/off road
1618,00:01:06.681,2,0,on/off road
1621,00:01:06.861,3,0,___
1622,00:01:06.941,3,0,___
1624,00:01:06.961,2,0,___
1626,00:01:07.061,5,1,vehicle
1627,00:01:07.101,5,1,vehicle
1630,00:01:07.121,6,0,vehicle
1631,00:01:07.161,6,0,vehicle
1632,00:01:07.201,6,0,vehicle
1635,00:01:07.221,6,0,vehicle
1636,00:01:07.281,5,0,vehicle
1637,00:01:07.301,5,0,vehicle
1639,00:01:07.321,5,0,vehicle
1640,00:01:07.381,5,0,vehicle
1641,00:01:07.401,5,0,vehicle
1645,00:01:07.461,5,0,vehicle
1646,00:01:07.481,5,0,vehicle
1647,00:01:07.501,5,0,vehicle
1649,00:01:07.541,5,0,vehicle
1650,00:01:07.561,5,0,vehicle
1651,00:01:07.581,5,0,vehicle
1653,00:01:07.601,5,0,vehicle
1654,00:01:07.621,5,0,vehicle
1655,00:01:07.661,5,0,vehicle
1656,00:01:07.681,5,0,vehicle
1658,00:01:07.701,5,0,vehicle
1660,00:01:07.741,5,0,vehicle
1661,00:01:07.800,5,0,vehicle
1664,00:01:07.840,4,0,vehicle
1665,00:01:07.880,4,0,vehicle
1666,00:01:07.900,4,0,vehicle
1669,00:01:07.980,7,0,vehicle
1671,00:01:08.000,7,0,vehicle
1674,00:01:08.040,5,0,vehicle
1675,00:01:08.120,5,0,vehicle
1676,00:01:08.140,5,0,vehicle
1678,00:01:08.200,7,0,on/off road
1679,00:01:08.220,7,0,on/off road
1681,00:01:08.240,7,0,vehicle
1684,00:01:08.320,7,0,vehicle
1685,00:01:08.340,7,0,vehicle
1687,00:01:09.040,6,0,___
1689,00:01:09.060,6,0,___
1692,00:01:09.100,7,0,on/off road
1693,00:01:09.120,7,0,on/off road
1694,00:01:09.160,7,0,on/off road
1699,00:01:09.260,6,0,vehicle
1703,00:01:09.320,6,0,on/off road
1704,00:01:09.360,6,0,on/off road
1706,00:01:09.380,5,0,vehicle
1707,00:01:09.420,5,0,vehicle
1708,00:01:09.440,5,0,vehicle
1709,00:01:09.460,5,0,vehicle
1712,00:01:09.699,5,0,on/off road
1713,00:01:09.839,5,0,on/off road
1714,00:01:09.859,5,0,on/off road
1717,00:01:09.939,6,0,on/off road
1718,00:01:10.159,6,0,on/off road
1722,00:01:10.239,5,1,vehicle
1723,00:01:10.259,5,1,vehicle
1724,00:01:10.279,5,2,vehicle
1725,00:01:10.299,5,2,vehicle
1729,00:01:10.399,4,2,on/off road
1733,00:01:10.459,4,0,on/off road
1734,00:01:10.499,4,0,on/off road
1736,00:01:10.559,4,0,on/off road
1737,00:01:10.579,4,0,on/off road
1739,00:01:10.599,4,0,on/off road
1742,00:01:10.659,4,0,on/off road
1743,00:01:10.699,4,0,on/off road
1745,00:01:10.739,4,0,on/off road
1747,00:01:10.779,4,0,on/off road
1748,00:01:10.799,4,0,on/off road
1750,00:01:10.819,3,0,on/off road
1751,00:01:10.879,3,0,on/off road
1752,00:01:10.899,3,0,on/off road
1754,00:01:10.939,3,0,on/off road
1755,00:01:10.959,3,0,on/off road
1756,00:01:10.999,3,0,on/off road
1760,00:01:11.039,2,1,on/off road
1761,00:01:11.099,2,1,on/off road
1763,00:01:11.198,3,1,on/off road
1766,00:01:11.238,3,1,on/off road
1767,00:01:11.298,3,1,on/off road
1768,00:01:11.318,3,1,on/off road
1771,00:01:11.358,4,0,vehicle
1772,00:01:11.398,4,0,vehicle
1773,00:01:11.438,4,0,vehicle
1777,00:01:11.478,4,0,vehicle
1778,00:01:11.498,4,0,vehicle
1780,00:01:11.538,4,0,vehicle
1784,00:01:11.618,3,1,vehicle
1787,00:01:11.638,3,1,on/off road
1788,00:01:11.678,3,1,on/off road
1789,00:01:11.698,3,1,on/off road
1791,00:01:11.738,3,1,on/off road
1795,00:01:11.778,3,1,on/off road
1796,00:01:11.798,3,1,on/off road
1798,00:01:11.818,3,1,on/off road
1799,00:01:11.838,3,0,on/off road
1801,00:01:11.878,3,0,on/off road
1802,00:01:11.918,3,0,on/off road
1803,00:01:11.938,3,0,on/off road
1807,00:01:11.998,4,0,on/off road
1808,00:01:12.018,4,0,on/off road
1809,00:01:12.038,4,0,on/off road
1811,00:01:12.078,4,0,on/off road
1812,00:01:12.098,4,1,on/off road
1813,00:01:12.158,4,1,on/off road
1816,00:01:12.218,3,0,on/off road
1817,00:01:12.238,3,0,on/off road
1819,00:01:12.338,3,0,on/off road
1822,00:01:12.358,4,0,on/off road
1823,00:01:14.077,4,0,on/off road
1825,00:01:14.257,3,2,vehicle
1826,00:01:14.297,3,2,vehicle
1827,00:01:14.317,3,2,vehicle
1829,00:01:14.357,3,2,vehicle
1832,00:01:14.437,5,4,on/off road
1833,00:01:14.457,5,4,on/off road
1835,00:01:14.477,5,4,on/off road
1838,00:01:14.557,3,2,on/off road
1839,00:01:14.617,3,2,on/off road
1842,00:01:14.636,4,3,on/off road
1843,00:01:14.656,4,3,on/off road
1844,0001:14.676,4,3,on/off road
1845,00:01:14.696,4,3,on/off road
1846,00:01:14.716,4,3,on/off road
1849,00:01:14.756,4,2,on/off road
1850,00:01:14.796,4,2,on/off road
1851,00:01:14.816,4,2,on/off road
1854,0001:14.876,4,2,on/off road
1855,00:01:14.896,4,2,on/off road
1857,00:01:14.916,4,2,on/off road
1859,0001:14.936,5,3,vehicle
1860,0001:14.956,5,3,vehicle
1861,00:01:15.016,5,3,vehicle
1864,00:01:15.056,4,2,on/off road
1866,00:01:15.116,4,2,on/off road
1870,00:01:15.196,5,2,on/off road
1871,00:01:15.216,5,2,on/off road
1874,00:01:15.276,4,2,on/off road
1875,00:01:15.296,4,2,on/off road
1876,00:01:15.316,4,2,on/off road
1880,00:01:15.336,4,2,on/off road
1881,00:01:15.416,4,2,on/off road
1883,00:01:15.456,5,1,on/off road
1885,00:01:15.496,5,1,on/off road
1886,0001:15.896,5,1,on/off road
1888,00:01:16.935,5,1,on/off road
1889,00:01:16.955,5,1,on/off road
1890,00:01:16.995,5,1,on/off road
1894,00:01:17.155,3,2,on/off road
1895,00:01:17.175,3,2,on/off road
1899,00:01:17.275,4,3,on/off road
1900,00:01:17.315,4,3,on/off road
1903,00:01:17.355,4,1,on/off road
1904,00:01:17.395,4,1,on/off road
1905,00:01:17.415,4,1,on/off road
1908,00:01:17.475,4,1,___
1909,00:01:17.535,4,1,___
1910,00:01:17.555,4,1,___
1914,00:01:17.615,3,2,vehicle
1916,0001:17.655,3,2,vehicle
1921,00:01:17.735,3,3,vehicle
1922,00:01:17.815,3,3,vehicle
1925,00:01:17.915,3,4,on/off road
1926,00:01:18.134,3,4,on/off road
1929,00:01:18.314,2,1,on/off road
1930,00:01:18.354,2,1,on/off road
1933,00:01:18.434,3,0,___
1935,00:01:18.454,3,0,___
1936,00:01:18.494,3,0,___
1937,00:01:18.534,3,0,___
1938,00:01:18.594,3,0,___
1940,00:01:18.634,3,0,___
1941,00:01:18.654,3,0,___
1942,00:01:18.694,3,0,___
1946,00:01:18.794,1,1,vehicle
1950,00:01:18.834,0,1,on/off road
1951,00:01:18.854,2,1,vehicle
1952,00:01:18.914,2,1,vehicle
1954,00:01:19.094,2,1,vehicle
1957,00:01:19.234,3,0,on/off road
1958,00:01:19.434,3,0,on/off road
1959,00:01:19.454,3,0,on/off road
1960,00:01:19.514,3,0,on/off road
1963,00:01:19.953,5,0,on/off road
1964,00:01:19.973,5,0,on/off road
1968,00:01:20.033,4,0,on/off road
1969,00:01:20.073,4,0,on/off road
1973,00:01:20.173,4,0,on/off road
1974,00:01:20.193,4,0,on/off road
1975,00:01:20.253,4,0,on/off road
1976,00:01:20.373,4,0,on/off road
1979,00:01:20.393,4,0,on/off road
1980,00:01:20.473,4,1,vehicle
1982,00:01:20.513,4,1,vehicle
1984,00:01:20.533,5,2,on/off road
1985,00:01:20.573,5,2,on/off road
1987,00:01:25.630,5,2,on/off road
1990,00:01:25.650,3,5,on/off road
1991,00:01:25.670,3,5,on/off road
1992,00:01:25.730,3,5,on/off road
1994,00:01:25.770,3,5,on/off road
1995,00:01:25.790,3,5,on/off road
1996,00:01:25.830,3,5,on/off road
1999,00:01:25.890,3,2,on/off road
2000,00:01:25.930,3,2,on/off road
2001,00:01:25.950,3,2,on/off road
2004,00:01:26.070,3,4,on/off road
2006,00:01:26.110,3,4,on/off road
2007,00:01:26.250,3,4,on/off road
2010,00:01:26.390,3,2,vehicle
2011,00:01:26.829,3,2,vehicle
2012,00:01:26.869,3,2,vehicle
2014,00:01:26.909,3,3,on/off road
2015,00:01:26.969,3,3,on/off road
2016,00:01:26.989,3,4,on/off road
2020,00:01:27.009,3,3,on/off road
2021,00:01:27.029,3,4,vehicle
2023,00:01:27.089,3,4,vehicle
2025,00:01:27.129,3,4,on/off road
