2501,740.2,5,4,___,,20.2
2502,740.3,5,5,on/off road,,20.3
2504,740.3,4,6,on/off road,,20.3
2506,740.4,1,1,on/off road,,20.4
2507,740.4,1,2,on/off road,,20.4
2508,740.5,2,3,on/off road,,20.5
2509,740.5,2,3,on/off road,,20.5
2511,740.6,2,5,on/off road,,20.6
2512,740.6,3,5,on/off road,,20.6
2514,740.7,5,5,on/off road,,20.7
2515,740.7,4,5,on/off road,,20.7
2516,740.7,3,4,on/off road,,20.7
2518,740.8,4,5,on/off road,,20.8
2519,740.8,3,6,on/off road,,20.8
2521,740.9,3,6,on/off road,,20.9
2522,740.9,3,8,on/off road,,20.9
2524,740,4,6,___,,20
2525,741,4,6,on/off road,,21
2526,741.1,4,6,on/off road,,21.1
2529,741.2,5,5,on/off road,,21.2
2531,741.2,5,5,on/off road,,21.2
2532,741.3,3,5,on/off road,,21.3
2534,741.3,3,2,___,,21.3
2535,741.4,3,2,___,,21.4
2537,741.4,3,2,___,,21.4
2538,741.5,4,2,___,,21.5
2539,741.5,3,3,___,,21.5
2540,741.5,4,2,___,,21.5
2542,741.6,3,3,___,,21.6
2543,741.6,4,1,___,,21.6
2545,741.7,3,2,___,,21.7
2546,741.7,3,2,___,,21.7
2548,741.8,4,4,___,,21.8
2549,741.8,3,4,___,,21.8
2550,741.9,3,3,person,,21.9
2552,741.9,4,5,person,,21.9
2553,741,4,5,person,,21
2554,742,4,4,person,,22
2556,742.1,4,3,person,,22.1
2557,742.1,4,3,person,,22.1
2559,742.2,5,4,person,,22.2
2560,742.2,5,4,___,,22.2
2561,742.2,5,4,___,,22.2
2563,742.3,4,3,___,,22.3
2564,742.3,4,4,on/off road,,22.3
2566,742.4,4,4,on/off road,,22.4
2567,742.4,4,6,on/off road,,22.4
2569,742.5,4,6,on/off road,,22.5
2571,742.5,5,4,person,,22.5
2572,742.6,3,6,person,,22.6
2573,742.6,4,5,person,,22.6
2574,742.7,4,5,person,,22.7
2575,742.7,3,5,person,,22.7
2577,742.8,2,7,___,,22.8
2579,742.8,2,8,___,,22.8
2580,742.9,1,8,___,,22.9
2581,742.9,2,5,___,,22.9
2583,742,2,7,___,,22
2584,743,2,9,___,,23
2586,743.1,3,8,___,,23.1
2588,743.1,2,7,___,,23.1
2589,743.2,2,8,___,,23.2
2590,743.2,2,6,___,,23.2
2592,743.2,2,4,person,,23.2
2593,743.3,2,5,person,,23.3
2594,743.3,3,6,person,,23.3
2596,743.4,4,5,person,,23.4
2597,743.4,4,6,person,,23.4
2598,743.5,5,5,person,,23.5
2600,743.5,4,6,person,,23.5
2602,743.6,4,5,person,,23.6
2603,743.6,4,6,person,,23.6
2605,743.7,4,7,on/off road,,23.7
2607,743.7,4,6,person,,23.7
2608,743.8,4,5,person,,23.8
2609,743.8,3,6,person,,23.8
2610,743.9,4,3,person,,23.9
2612,743.9,3,3,___,,23.9
2613,743,4,3,___,,23
2615,744,3,4,___,,24
2616,744.1,3,5,person,,24.1
2618,744.1,2,4,person,,24.1
2619,744.2,3,6,person,,24.2
2620,744.2,3,6,person,,24.2
2622,744.3,2,5,person,,24.3
2623,744.3,3,3,person,,24.3
2625,744.4,3,3,person,,24.4
2626,744.4,3,4,person,,24.4
2627,744.5,2,5,person,,24.5
2629,744.5,2,4,on/off road,,24.5
2630,744.5,4,5,person,,24.5
2632,744.6,4,4,on/off road,,24.6
2633,744.6,4,5,on/off road,,24.6
2635,744.7,2,6,on/off road,,24.7
2636,744.7,2,6,on/off road,,24.7
2637,744.8,4,5,on/off road,,24.8
2638,744.8,4,6,on/off road,,24.8
2640,744.9,4,5,on/off road,,24.9
2642,744.9,4,6,___,,24.9
2643,744,3,4,on/off road,,24
2644,745,5,4,on/off road,,25
2645,745.1,5,7,on/off road,,25.1
2647,745.1,4,6,on/off road,,25.1
2649,745.2,4,5,on/off road,,25.2
2651,745.2,2,6,on/off road,,25.2
2652,745.3,3,7,___,,25.3
2653,745.3,2,8,___,,25.3
2655,745.4,4,6,on/off road,,25.4
2657,745.4,3,9,vehicle,,25.4
2658,745.5,3,7,vehicle,,25.5
2659,745.5,3,7,vehicle,,25.5
2660,745.6,4,5,vehicle,,25.6
2662,745.6,4,5,___,,25.6
2664,745.7,4,8,___,,25.7
2665,745.7,4,8,___,,25.7
2666,745.8,4,7,on/off road,,25.8
2668,745.8,4,7,on/off road,,25.8
2669,745.9,4,7,on/off road,,25.9
2670,745.9,4,7,___,,25.9
2672,745,4,5,on/off road,,25
2673,746,4,5,on/off road,,26
2674,746,4,6,on/off road,,26
2676,746.1,4,6,on/off road,,26.1
2678,746.1,3,7,___,,26.1
2679,746.2,3,8,___,,26.2
2680,746.2,4,7,___,,26.2
2681,746.3,4,7,___,,26.3
2683,746.3,4,7,___,,26.3
2684,746.4,3,8,___,,26.4
2686,746.4,3,8,___,,26.4
2688,746.5,3,6,___,,26.5
2689,746.5,3,6,___,,26.5
2690,746.6,4,6,___,,26.6
2691,746.6,5,6,on/off road,,26.6
2693,746.7,4,7,___,,26.7
2694,746.7,4,6,___,,26.7
2696,746.8,4,6,on/off road,,26.8
2697,746.8,3,8,on/off road,,26.8
2699,746.9,3,7,on/off road,,26.9
2700,746.9,4,5,on/off road,,26.9
2701,746,4,6,on/off road,,26
2703,747,4,6,on/off road,,27
2704,747.1,4,6,on/off road,,27.1
2706,747.1,4,7,___,,27.1
2707,747.1,4,7,on/off road,,27.1
2709,747.2,3,7,on/off road,,27.2
2710,747.2,4,7,on/off road,,27.2
2711,747.3,4,7,on/off road,,27.3
2713,747.4,5,6,person,,27.4
2715,747.4,3,7,___,,27.4
2718,747.5,4,6,___,,27.5
2719,747.5,4,7,___,,27.5
2720,747.6,5,7,___,,27.6
2721,747.6,3,7,___,,27.6
2723,747.7,4,5,___,,27.7
2724,747.7,4,5,___,,27.7
2726,747.8,4,6,___,,27.8
2727,747.8,4,6,___,,27.8
2728,747.9,4,7,___,,27.9
2729,747.9,4,6,___,,27.9
2731,747,4,7,vehicle,,27
2733,747,4,7,vehicle,,27
2735,748,5,8,vehicle,,28
2736,748.1,4,8,vehicle,,28.1
2737,748.1,5,7,vehicle,,28.1
2738,748.2,5,7,vehicle,,28.2
2739,748.2,4,7,vehicle,,28.2
2741,748.3,4,6,vehicle,,28.3
2742,748.3,4,6,vehicle,,28.3
2744,748.4,4,5,vehicle,,28.4
2745,748.4,4,5,vehicle,,28.4
2747,748.5,4,4,vehicle,,28.5
2748,748.5,4,5,___,,28.5
2750,748.6,4,5,vehicle,,28.6
2751,748.6,4,5,vehicle,,28.6
2752,748.7,4,5,vehicle,,28.7
2754,748.7,3,6,on/off road,,28.7
2756,748.8,4,5,vehicle,,28.8
2757,748.8,4,5,vehicle,,28.8
2758,748.8,4,5,vehicle,,28.8
2759,748.9,5,5,vehicle,,28.9
2761,748.9,5,5,vehicle,,28.9
2762,748,3,4,on/off road,,28
2764,749,4,6,___,,29
2765,749.1,4,7,___,,29.1
2766,749.1,3,5,___,,29.1
2768,749.2,3,6,___,,29.2
2769,749.2,3,6,___,,29.2
2771,749.3,2,3,___,,29.3
2772,749.3,1,4,___,,29.3
2773,749.4,1,4,___,,29.4
2775,749.4,1,5,on/off road,,29.4
2776,749.5,3,5,on/off road,,29.5
2778,749.5,2,8,on/off road,,29.5
2779,749.6,1,9,on/off road,,29.6
2780,749.6,4,8,on/off road,,29.6
2782,749.7,3,7,on/off road,,29.7
2784,749.7,2,8,on/off road,,29.7
2785,749.7,3,9,on/off road,,29.7
2786,749.8,3,10,on/off road,,29.8
2788,749.8,3,7,on/off road,,29.8
2789,749.9,4,8,on/off road,,29.9
2791,749.9,3,9,on/off road,,29.9
2792,749,3,9,on/off road,,29
2793,750,2,9,on/off road,,30
2794,750.1,4,5,on/off road,,30.1
2796,750.1,4,6,on/off road,,30.1
2798,750.2,4,9,on/off road,,30.2
2799,750.2,4,9,on/off road,,30.2
2800,750.3,3,8,on/off road,,30.3
2802,750.3,4,7,___,,30.3
2803,750.4,3,8,___,,30.4
2804,750.4,3,5,___,,30.4
2806,750.4,3,7,on/off road,,30.4
2807,750.5,3,6,on/off road,,30.5
2808,750.5,3,6,___,,30.5
2810,750.6,3,4,on/off road,,30.6
2811,750.6,3,6,on/off road,,30.6
2812,750.7,3,6,on/off road,,30.7
2814,750.7,4,7,on/off road,,30.7
2816,750.8,4,9,___,,30.8
2817,750.8,4,9,___,,30.8
2819,750.9,4,9,on/off road,,30.9
2820,750.9,4,8,on/off road,,30.9
2821,750,4,9,on/off road,,30
2822,751,5,8,on/off road,,31
2824,751.1,5,8,on/off road,,31.1
2826,751.1,5,9,on/off road,,31.1
2827,751.1,5,9,on/off road,,31.1
2828,751.2,4,10,on/off road,,31.2
2830,751.2,3,11,on/off road,,31.2
2831,751.3,3,11,on/off road,,31.3
2833,751.3,2,9,on/off road,,31.3
2834,751.4,2,9,on/off road,,31.4
2835,751.4,2,7,on/off road,,31.4
2837,751.5,2,6,on/off road,,31.5
2838,751.5,2,6,on/off road,,31.5
2839,751.6,2,7,on/off road,,31.6
2841,751.6,2,7,on/off road,,31.6
2843,751.7,2,6,on/off road,,31.7
2844,751.7,2,7,on/off road,,31.7
2845,751.8,2,7,on/off road,,31.8
2846,751.8,4,6,on/off road,,31.8
2848,751.8,4,6,on/off road,,31.8
2849,751.9,1,7,on/off road,,31.9
2851,751.9,2,7,on/off road,,31.9
2852,751,2,7,on/off road,,31
2853,752,4,7,on/off road,,32
2855,752.1,3,5,on/off road,,32.1
2856,752.1,3,5,on/off road,,32.1
2858,752.2,4,6,___,,32.2
2859,752.2,4,6,___,,32.2
2860,752.3,3,7,___,,32.3
2862,752.3,1,7,___,,32.3
2863,752.4,2,5,___,,32.4
2865,752.4,0,4,___,,32.4
2866,752.5,1,6,on/off road,,32.5
2868,752.5,1,5,on/off road,,32.5
2869,752.6,2,4,on/off road,,32.6
2871,752.6,2,7,___,,32.6
2872,752.7,2,7,___,,32.7
2874,752.7,4,6,___,,32.7
2875,752.7,3,7,on/off road,,32.7
2876,752.8,2,7,on/off road,,32.8
2878,752.8,1,6,___,,32.8
2879,752.9,2,6,___,,32.9
2881,752.9,1,6,___,,32.9
2882,752,1,6,on/off road,,32
2884,753,2,4,on/off road,,33
2885,753.1,3,3,on/off road,,33.1
2886,753.1,3,4,on/off road,,33.1
2888,753.2,3,5,___,,33.2
2889,753.2,5,4,___,,33.2
2891,753.3,4,4,___,,33.3
2892,753.3,4,5,___,,33.3
2893,753.4,4,4,on/off road,,33.4
2895,753.4,4,4,on/off road,,33.4
2897,753.5,4,3,on/off road,,33.5
2899,753.5,4,3,on/off road,,33.5
2901,753.6,4,4,on/off road,,33.6
2902,753.6,4,4,on/off road,,33.6
2903,753.7,4,4,on/off road,,33.7
2904,753.7,4,3,on/off road,,33.7
2906,753.8,3,3,on/off road,,33.8
2907,753.8,3,3,on/off road,,33.8
2909,753.9,3,4,on/off road,,33.9
2910,753.9,5,5,on/off road,,33.9
2912,753,4,5,on/off road,,33
2913,754,3,4,on/off road,,34
2915,754.1,2,4,on/off road,,34.1
2917,754.1,5,4,on/off road,,34.1
2918,754.2,5,4,on/off road,,34.2
2920,754.2,3,5,on/off road,,34.2
2921,754.3,3,5,on/off road,,34.3
2922,754.3,3,6,on/off road,,34.3
2924,754.4,3,3,on/off road,,34.4
2926,754.4,3,3,on/off road,,34.4
2927,754.5,3,4,on/off road,,34.5
2928,754.5,3,4,on/off road,,34.5
2929,754.6,3,4,on/off road,,34.6
2931,754.6,3,5,on/off road,,34.6
2932,754.7,3,5,on/off road,,34.7
2934,754.7,3,5,___,,34.7
2935,754.7,2,4,on/off road,,34.7
2937,754.8,1,5,___,,34.8
2938,754.9,1,5,___,,34.9
2939,754.9,2,6,___,,34.9
2941,754.9,2,6,on/off road,,34.9
2943,754,1,5,on/off road,,34
2944,755.1,1,5,on/off road,,35.1
2945,755.1,1,6,on/off road,,35.1
2947,755.2,0,5,on/off road,,35.2
2948,755.2,1,6,on/off road,,35.2
2950,755.2,1,6,on/off road,,35.2
2952,755.3,2,6,on/off road,,35.3
2954,755.4,2,5,___,,35.4
2955,755.4,1,4,on/off road,,35.4
2956,755.5,1,4,on/off road,,35.5
2957,755.5,3,5,on/off road,,35.5
2959,755.5,3,5,on/off road,,35.5
2961,755.6,3,6,on/off road,,35.6
2962,755.6,3,6,on/off road,,35.6
2963,755.7,4,7,on/off road,,35.7
2964,755.7,4,7,on/off road,,35.7
2966,755.8,4,5,___,,35.8
2968,755.8,4,4,on/off road,,35.8
2969,755.9,3,5,person,,35.9
2971,755.9,3,5,person,,35.9
2972,755,4,6,person,,35
2973,756,4,6,on/off road,,36
2975,756.1,4,5,on/off road,,36.1
2976,756.1,4,5,on/off road,,36.1
2978,756.2,2,5,on/off road,,36.2
2979,756.2,2,5,___,,36.2
2981,756.3,1,5,on/off road,,36.3
2982,756.3,1,5,on/off road,,36.3
2984,756.4,1,5,___,,36.4
2985,756.4,1,3,___,,36.4
2987,756.5,2,2,on/off road,,36.5
2989,756.5,1,3,on/off road,,36.5
2990,756.6,2,3,___,,36.6
2991,756.6,2,3,___,,36.6
2993,756.7,1,4,___,,36.7
2994,756.7,1,4,___,,36.7
2996,756.8,1,3,___,,36.8
2998,756.8,0,4,on/off road,,36.8
2999,756.9,0,4,on/off road,,36.9
3000,756.9,0,5,on/off road,,36.9
3002,756,2,3,on/off road,,36
3003,757,0,3,on/off road,,37
3005,757.1,0,4,on/off road,,37.1
3006,757.1,0,4,on/off road,,37.1
3008,757.2,1,4,on/off road,,37.2
3009,757.2,2,2,___,,37.2
3011,757.3,2,1,___,,37.3
3012,757.3,1,0,on/off road,,37.3
3014,757.4,2,0,on/off road,,37.4
3016,757.4,2,0,on/off road,,37.4
3018,757.5,3,2,___,,37.5
3020,757.6,3,3,on/off road,,37.6
3021,757.6,3,2,on/off road,,37.6
3022,757.7,3,4,on/off road,,37.7
3024,757.7,3,3,on/off road,,37.7
3025,757.8,3,3,on/off road,,37.8
3026,757.8,3,3,on/off road,,37.8
3028,757.9,3,3,on/off road,,37.9
3029,757.9,3,2,___,,37.9
3031,757.9,3,2,___,,37.9
3032,757,3,1,on/off road,,37
3033,758,3,2,on/off road,,38
3035,758.1,3,1,on/off road,,38.1
3036,758.1,3,1,on/off road,,38.1
3038,758.2,2,4,on/off road,,38.2
3039,758.2,2,3,___,,38.2
3041,758.3,3,2,on/off road,,38.3
3042,758.3,3,2,on/off road,,38.3
3044,758.4,3,2,on/off road,,38.4
3045,758.4,2,2,on/off road,,38.4
3046,758.5,2,2,on/off road,,38.5
3047,758.5,2,2,___,,38.5
3049,758.6,2,2,on/off road,,38.6
3051,758.6,2,1,on/off road,,38.6
3052,758.6,2,1,on/off road,,38.6
3054,758.7,2,2,on/off road,,38.7
3056,758.8,1,2,on/off road,,38.8
3057,758.8,1,1,on/off road,,38.8
3058,758.9,1,1,on/off road,,38.9
3060,758.9,1,2,on/off road,,38.9
3061,758.9,1,2,on/off road,,38.9
3062,758,1,3,on/off road,,38
3064,759,1,3,on/off road,,39
3066,759.1,0,3,on/off road,,39.1
3067,759.1,0,3,on/off road,,39.1
3068,759.2,0,3,___,,39.2
3069,759.2,0,2,___,,39.2
3071,759.3,0,3,on/off road,,39.3
3072,759.3,0,2,on/off road,,39.3
3073,759.4,0,2,on/off road,,39.4
3075,759.4,0,2,on/off road,,39.4
3076,759.5,0,2,on/off road,,39.5
3078,759.5,0,3,on/off road,,39.5
3079,759.6,0,2,___,,39.6
3081,759.6,0,2,___,,39.6
3082,759.6,0,2,___,,39.6
3083,759.7,0,2,on/off road,,39.7
3085,759.7,1,2,on/off road,,39.7
3086,759.8,0,2,on/off road,,39.8
3088,759.8,1,2,on/off road,,39.8
3089,759.9,0,2,on/off road,,39.9
3090,759.9,0,2,on/off road,,39.9
3092,759,0,2,___,,39
3093,760,2,1,on/off road,,40
3095,760.1,1,1,on/off road,,40.1
3096,760.1,1,2,on/off road,,40.1
3098,760.2,4,2,on/off road,,40.2
3099,760.2,4,1,on/off road,,40.2
3100,760.3,4,1,on/off road,,40.3
3101,760.3,3,2,on/off road,,40.3
3102,760.3,3,1,on/off road,,40.3
3105,760.4,3,1,on/off road,,40.4
3106,760.4,4,0,on/off road,,40.4
3107,760.5,4,0,on/off road,,40.5
3108,760.5,3,1,on/off road,,40.5
3110,760.6,3,2,on/off road,,40.6
3112,760.6,3,3,on/off road,,40.6
3113,760.7,2,1,on/off road,,40.7
3114,760.7,2,2,on/off road,,40.7
3116,760.8,4,0,on/off road,,40.8
3117,760.8,4,1,on/off road,,40.8
3118,760.9,3,1,on/off road,,40.9
3120,760.9,2,0,on/off road,,40.9
3121,760,3,2,on/off road,,40
3123,760,3,1,on/off road,,40
3124,761,2,1,on/off road,,41
3125,761.1,2,1,on/off road,,41.1
3127,761.1,3,2,on/off road,,41.1
3129,761.2,2,3,on/off road,,41.2
3130,761.2,2,3,on/off road,,41.2
3131,761.3,3,1,on/off road,,41.3
3132,761.3,3,1,on/off road,,41.3
3134,761.4,3,1,on/off road,,41.4
3135,761.4,2,2,on/off road,,41.4
3136,761.5,1,4,on/off road,,41.5
3138,761.5,0,2,on/off road,,41.5
3139,761.6,0,2,on/off road,,41.6
3141,761.6,1,3,on/off road,,41.6
3142,761.7,1,4,on/off road,,41.7
3143,761.7,2,2,___,,41.7
3145,761.8,1,3,___,,41.8
3147,761.8,2,2,on/off road,,41.8
3148,761.8,1,2,on/off road,,41.8
3150,761.9,0,3,on/off road,,41.9
3152,761,1,3,on/off road,,41
3154,762,1,5,___,,42
3155,762.1,1,5,___,,42.1
3156,762.1,1,5,___,,42.1
3158,762.2,2,3,on/off road,,42.2
3159,762.2,1,4,on/off road,,42.2
3160,762.3,1,4,on/off road,,42.3
3162,762.3,2,5,___,,42.3
3163,762.4,2,4,___,,42.4
3165,762.4,3,3,___,,42.4
3166,762.5,2,5,___,,42.5
3167,762.5,3,4,on/off road,,42.5
3169,762.5,3,3,on/off road,,42.5
3170,762.6,3,5,___,,42.6
3172,762.6,2,6,___,,42.6
3174,762.7,2,6,on/off road,,42.7
3176,762.8,3,6,on/off road,,42.8
3178,762.8,3,7,on/off road,,42.8
3179,762.9,3,7,on/off road,,42.9
3180,762.9,3,6,___,,42.9
3182,762,2,7,___,,42
3184,763,1,8,___,,43
3185,763.1,1,8,___,,43.1
3186,763.1,1,9,on/off road,,43.1
3187,763.2,1,8,on/off road,,43.2
3189,763.2,1,10,on/off road,,43.2
3191,763.3,1,10,on/off road,,43.3
3192,763.3,1,10,on/off road,,43.3
3194,763.4,2,11,on/off road,,43.4
3195,763.4,1,9,on/off road,,43.4
3196,763.4,1,10,on/off road,,43.4
3198,763.5,1,8,on/off road,,43.5
3200,763.6,2,5,on/off road,,43.6
3201,763.6,2,6,on/off road,,43.6
3203,763.7,2,7,on/off road,,43.7
3204,763.7,0,8,on/off road,,43.7
3206,763.8,1,8,on/off road,,43.8
3207,763.8,1,10,on/off road,,43.8
3209,763.9,1,8,___,,43.9
3210,763.9,1,8,___,,43.9
3212,763,1,7,on/off road,,43
3213,764,1,8,on/off road,,44
3214,764.1,1,8,on/off road,,44.1
3215,764.1,0,6,___,,44.1
3217,764.1,1,6,___,,44.1
3218,764.2,0,6,on/off road,,44.2
3220,764.2,0,5,on/off road,,44.2
3221,764.3,1,6,on/off road,,44.3
3222,764.3,1,6,on/off road,,44.3
3224,764.4,1,5,on/off road,,44.4
3226,764.4,1,4,on/off road,,44.4
3227,764.5,1,4,on/off road,,44.5
3228,764.5,0,5,on/off road,,44.5
3229,764.6,0,4,on/off road,,44.6
3231,764.6,0,3,on/off road,,44.6
3232,764.7,0,3,on/off road,,44.7
3234,764.7,1,3,on/off road,,44.7
3236,764.8,0,4,on/off road,,44.8
3237,764.8,0,4,on/off road,,44.8
3238,764.9,0,4,on/off road,,44.9
3239,764.9,0,4,on/off road,,44.9
3241,764.9,1,4,___,,44.9
3243,764,1,3,on/off road,,44
3244,765,1,2,on/off road,,45
3245,765.1,1,2,on/off road,,45.1
3247,765.2,1,2,___,,45.2
3249,765.2,1,1,___,,45.2
3251,765.3,1,2,on/off road,,45.3
3252,765.3,1,2,on/off road,,45.3
3253,765.4,1,2,on/off road,,45.4
3255,765.4,1,2,on/off road,,45.4
3256,765.5,1,2,___,,45.5
3257,765.5,1,2,on/off road,,45.5
3259,765.5,1,2,on/off road,,45.5
3261,765.6,1,2,on/off road,,45.6
3262,765.6,1,2,on/off road,,45.6
3263,765.7,1,2,on/off road,,45.7
3264,765.7,1,2,on/off road,,45.7
3266,765.8,2,2,on/off road,,45.8
3268,765.8,1,2,on/off road,,45.8
3269,765.9,1,2,on/off road,,45.9
3271,765.9,2,2,___,,45.9
3273,765,2,2,on/off road,,45
3274,766,2,3,on/off road,,46
3275,766.1,3,3,on/off road,,46.1
3277,766.2,2,3,on/off road,,46.2
3278,766.2,1,3,on/off road,,46.2
3280,766.2,2,3,on/off road,,46.2
3281,766.3,2,1,on/off road,,46.3
3283,766.3,1,1,on/off road,,46.3
3284,766.4,1,1,on/off road,,46.4
3285,766.4,1,1,on/off road,,46.4
3287,766.5,1,1,on/off road,,46.5
3288,766.5,1,1,on/off road,,46.5
3290,766.6,2,0,on/off road,,46.6
3291,766.6,2,0,on/off road,,46.6
3292,766.7,2,0,on/off road,,46.7
3294,766.7,1,0,on/off road,,46.7
3295,766.8,1,0,on/off road,,46.8
3297,766.8,2,0,on/off road,,46.8
3298,766.9,2,0,on/off road,,46.9
3299,766.9,2,0,on/off road,,46.9
3300,766,2,0,on/off road,,46
3302,766,1,0,on/off road,,46
3303,767,3,0,on/off road,,47
3305,767.1,1,0,on/off road,,47.1
3306,767.1,1,0,on/off road,,47.1
3307,767.2,2,0,on/off road,,47.2
3310,767.3,1,0,on/off road,,47.3
3312,767.3,1,0,on/off road,,47.3
3313,767.4,1,0,on/off road,,47.4
3314,767.4,1,1,on/off road,,47.4
3316,767.5,2,0,on/off road,,47.5
3318,767.5,1,0,on/off road,,47.5
3319,767.6,1,0,on/off road,,47.6
3321,767.6,2,1,___,,47.6
3323,767.7,1,1,___,,47.7
3324,767.7,2,1,___,,47.7
3325,767.8,3,1,___,,47.8
3327,767.8,1,1,___,,47.8
3328,767.9,2,1,___,,47.9
3330,767.9,1,1,___,,47.9
3331,767,1,1,___,,47
3332,768,3,1,___,,48
3334,768.1,3,1,___,,48.1
3335,768.1,3,1,___,,48.1
3337,768.2,3,1,___,,48.2
3338,768.2,3,1,___,,48.2
3340,768.3,3,1,___,,48.3
3341,768.3,4,1,___,,48.3
3342,768.3,3,1,___,,48.3
3344,768.4,4,1,___,,48.4
3345,768.4,4,1,___,,48.4
3346,768.5,2,1,on/off road,,48.5
3348,768.5,4,1,on/off road,,48.5
3349,768.6,4,1,on/off road,,48.6
3351,768.6,4,1,on/off road,,48.6
3352,768.7,3,1,___,,48.7
3354,768.7,2,1,___,,48.7
3355,768.8,2,0,on/off road,,48.8
3356,768.8,2,0,on/off road,,48.8
3358,768.9,4,0,on/off road,,48.9
3360,768.9,2,0,on/off road,,48.9
3361,768,2,0,on/off road,,48
3362,769,2,0,on/off road,,49
3363,769,2,0,on/off road,,49
3365,769.1,2,0,on/off road,,49.1
3366,769.1,3,0,on/off road,,49.1
3368,769.2,2,0,___,,49.2
3369,769.2,1,0,___,,49.2
3371,769.3,1,0,___,,49.3
3372,769.3,2,0,___,,49.3
3374,769.4,3,0,on/off road,,49.4
3375,769.4,2,0,on/off road,,49.4
3376,769.5,3,0,on/off road,,49.5
3377,769.5,4,0,on/off road,,49.5
3379,769.6,4,0,on/off road,,49.6
3380,769.6,2,0,on/off road,,49.6
3382,769.7,2,0,on/off road,,49.7
3383,769.7,3,0,on/off road,,49.7
3384,769.8,2,0,on/off road,,49.8
3386,769.8,2,0,on/off road,,49.8
3387,769.8,2,0,on/off road,,49.8
3389,769.9,2,0,on/off road,,49.9
3390,769.9,2,0,on/off road,,49.9
3392,769,3,0,on/off road,,49
3393,770,3,0,on/off road,,50
3395,770.1,3,0,on/off road,,50.1
3396,770.1,3,0,on/off road,,50.1
0,720,7,1,___,,0
95,720,8,0,on/off road,,0
97,720,8,0,on/off road,,0
98,720.1,10,0,on/off road,,0.1
99,720.1,10,0,on/off road,,0.1
101,720.2,10,1,on/off road,,0.2
102,720.2,10,1,___,,0.2
103,720.3,9,2,___,,0.3
105,720.3,7,1,on/off road,,0.3
106,720.4,9,1,on/off road,,0.4
108,720.4,8,0,vehicle,,0.4
109,720.5,8,1,vehicle,,0.5
111,720.5,8,2,vehicle,,0.5
112,720.6,8,1,vehicle,,0.6
114,720.6,8,1,vehicle,,0.6
115,720.7,7,1,on/off road,,0.7
116,720.7,6,1,on/off road,,0.7
118,720.8,7,2,on/off road,,0.8
120,720.8,7,2,vehicle,,0.8
121,720.9,6,1,vehicle,,0.9
122,720.9,6,2,vehicle,,0.9
124,720,8,1,___,,0
126,721,7,1,___,,1
127,721.1,8,1,___,,1.1
128,721.1,6,1,___,,1.1
129,721.2,7,1,vehicle,,1.2
131,721.2,8,1,vehicle,,1.2
132,721.3,7,1,vehicle,,1.3
134,721.3,7,1,vehicle,,1.3
135,721.3,8,1,on/off road,,1.3
138,721.4,8,1,on/off road,,1.4
140,721.5,10,0,on/off road,,1.5
141,721.5,9,0,on/off road,,1.5
142,721.6,9,0,on/off road,,1.6
144,721.6,7,2,on/off road,,1.6
145,721.7,7,2,on/off road,,1.7
146,721.7,7,2,on/off road,,1.7
148,721.8,8,1,on/off road,,1.8
149,721.8,8,1,on/off road,,1.8
150,721.9,8,1,on/off road,,1.9
152,721.9,7,1,on/off road,,1.9
153,721,9,1,on/off road,,1
155,722,9,0,on/off road,,2
156,722.1,11,0,___,,2.1
158,722.1,10,0,___,,2.1
159,722.1,10,0,___,,2.1
161,722.2,10,0,vehicle,,2.2
162,722.2,9,0,vehicle,,2.2
164,722.3,6,0,on/off road,,2.3
165,722.3,5,0,on/off road,,2.3
166,722.4,7,0,vehicle,,2.4
168,722.4,7,0,vehicle,,2.4
169,722.5,7,0,vehicle,,2.5
170,722.5,7,0,vehicle,,2.5
172,722.6,5,0,___,,2.6
174,722.6,4,0,on/off road,,2.6
175,722.7,4,0,on/off road,,2.7
177,722.7,4,0,on/off road,,2.7
179,722.8,5,0,on/off road,,2.8
180,722.8,6,0,___,,2.8
181,722.9,6,0,___,,2.9
182,722.9,6,0,on/off road,,2.9
183,722,6,0,on/off road,,2
185,723,6,0,on/off road,,3
187,723.1,5,0,vehicle,,3.1
188,723.1,6,0,vehicle,,3.1
189,723.1,7,0,vehicle,,3.1
191,723.2,6,0,vehicle,,3.2
192,723.2,6,0,___,,3.2
193,723.3,5,0,___,,3.3
195,723.3,6,0,___,,3.3
196,723.4,6,0,___,,3.4
198,723.4,6,0,on/off road,,3.4
199,723.5,6,0,on/off road,,3.5
200,723.5,5,0,___,,3.5
202,723.6,5,0,on/off road,,3.6
203,723.6,5,0,on/off road,,3.6
205,723.7,5,0,on/off road,,3.7
207,723.8,5,0,___,,3.8
209,723.8,6,0,___,,3.8
210,723.8,5,0,___,,3.8
212,723.9,6,0,___,,3.9
214,723.9,6,0,on/off road,,3.9
215,723,5,0,___,,3
217,724,5,0,___,,4
218,724.1,5,0,___,,4.1
219,724.1,5,0,vehicle,,4.1
221,724.2,5,1,vehicle,,4.2
222,724.2,5,1,___,,4.2
224,724.3,5,2,___,,4.3
225,724.3,6,2,___,,4.3
226,724.4,6,1,___,,4.4
228,724.4,6,1,vehicle,,4.4
229,724.5,6,1,vehicle,,4.5
230,724.5,5,2,___,,4.5
232,724.6,5,1,on/off road,,4.6
233,724.6,5,1,on/off road,,4.6
235,724.7,5,1,vehicle,,4.7
